id,quality_grade,url,image_url,species_guess,scientific_name,common_name
22478180,research,https://www.inaturalist.org/observations/22478180,https://inaturalist-open-data.s3.amazonaws.com/photos/34820346/medium.jpg,Canard colvert,Anas platyrhynchos,Кряква
22808021,research,https://www.inaturalist.org/observations/22808021,https://inaturalist-open-data.s3.amazonaws.com/photos/35350035/medium.jpg,Stockente,Anas platyrhynchos,Кряква
24922894,research,https://www.inaturalist.org/observations/24922894,https://inaturalist-open-data.s3.amazonaws.com/photos/38555667/medium.jpeg,Pato-real,Anas platyrhynchos,Кряква
25434295,research,https://www.inaturalist.org/observations/25434295,https://static.inaturalist.org/photos/39392922/medium.jpg,Mallard,Anas platyrhynchos,Кряква
25434312,research,https://www.inaturalist.org/observations/25434312,https://static.inaturalist.org/photos/39392970/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
28347822,research,https://www.inaturalist.org/observations/28347822,https://inaturalist-open-data.s3.amazonaws.com/photos/44184872/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
28724097,research,https://www.inaturalist.org/observations/28724097,https://static.inaturalist.org/photos/44795437/medium.jpeg,Germano reale,Anas platyrhynchos,Кряква
28724098,research,https://www.inaturalist.org/observations/28724098,https://static.inaturalist.org/photos/44795464/medium.jpeg,Germano reale,Anas platyrhynchos,Кряква
28724817,research,https://www.inaturalist.org/observations/28724817,https://static.inaturalist.org/photos/44796665/medium.jpeg,Germano reale,Anas platyrhynchos,Кряква
30092432,research,https://www.inaturalist.org/observations/30092432,https://static.inaturalist.org/photos/46994848/medium.jpeg,Domestic Mallard,Anas platyrhynchos domesticus,Домашняя утка
30924452,research,https://www.inaturalist.org/observations/30924452,https://static.inaturalist.org/photos/48347987/medium.jpg,Stockente,Anas platyrhynchos,Кряква
31387517,research,https://www.inaturalist.org/observations/31387517,https://inaturalist-open-data.s3.amazonaws.com/photos/49120332/medium.jpg,Mallard,Anas platyrhynchos,Кряква
32096614,research,https://www.inaturalist.org/observations/32096614,https://inaturalist-open-data.s3.amazonaws.com/photos/50308513/medium.jpg,Lavanco,Anas platyrhynchos,Кряква
33303353,research,https://www.inaturalist.org/observations/33303353,https://inaturalist-open-data.s3.amazonaws.com/photos/52298409/medium.jpeg,Lavanco,Anas platyrhynchos,Кряква
33792313,research,https://www.inaturalist.org/observations/33792313,https://inaturalist-open-data.s3.amazonaws.com/photos/53111772/medium.jpg,Lavanco,Anas platyrhynchos,Кряква
33792314,research,https://www.inaturalist.org/observations/33792314,https://inaturalist-open-data.s3.amazonaws.com/photos/53111778/medium.jpg,Foulque macroule,Fulica atra,Лысуха
33792315,research,https://www.inaturalist.org/observations/33792315,https://inaturalist-open-data.s3.amazonaws.com/photos/53111783/medium.jpg,Lavanco,Anas platyrhynchos,Кряква
33792316,research,https://www.inaturalist.org/observations/33792316,https://inaturalist-open-data.s3.amazonaws.com/photos/53111788/medium.jpg,Lavanco,Anas platyrhynchos,Кряква
33819636,research,https://www.inaturalist.org/observations/33819636,https://inaturalist-open-data.s3.amazonaws.com/photos/53158408/medium.jpg,Lavanco,Anas platyrhynchos,Кряква
33819638,research,https://www.inaturalist.org/observations/33819638,https://inaturalist-open-data.s3.amazonaws.com/photos/53158420/medium.jpg,Lavanco,Anas platyrhynchos,Кряква
33819639,research,https://www.inaturalist.org/observations/33819639,https://inaturalist-open-data.s3.amazonaws.com/photos/53158434/medium.jpg,Lavanco,Anas platyrhynchos,Кряква
33819641,research,https://www.inaturalist.org/observations/33819641,https://inaturalist-open-data.s3.amazonaws.com/photos/53158445/medium.jpg,Lavanco,Anas platyrhynchos,Кряква
34078923,research,https://www.inaturalist.org/observations/34078923,https://inaturalist-open-data.s3.amazonaws.com/photos/53588872/medium.jpg,canard domestique,Anas platyrhynchos domesticus,Домашняя утка
34628375,research,https://www.inaturalist.org/observations/34628375,https://inaturalist-open-data.s3.amazonaws.com/photos/54518132/medium.jpg,canard domestique,Anas platyrhynchos domesticus,Домашняя утка
35481574,research,https://www.inaturalist.org/observations/35481574,https://inaturalist-open-data.s3.amazonaws.com/photos/55950853/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
37451157,research,https://www.inaturalist.org/observations/37451157,https://inaturalist-open-data.s3.amazonaws.com/photos/59373404/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
37451364,research,https://www.inaturalist.org/observations/37451364,https://inaturalist-open-data.s3.amazonaws.com/photos/59373799/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
37451371,research,https://www.inaturalist.org/observations/37451371,https://inaturalist-open-data.s3.amazonaws.com/photos/59373899/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
37451681,research,https://www.inaturalist.org/observations/37451681,https://inaturalist-open-data.s3.amazonaws.com/photos/59374039/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
37451701,research,https://www.inaturalist.org/observations/37451701,https://inaturalist-open-data.s3.amazonaws.com/photos/59374170/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
37451704,research,https://www.inaturalist.org/observations/37451704,https://inaturalist-open-data.s3.amazonaws.com/photos/59374256/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
37517166,research,https://www.inaturalist.org/observations/37517166,https://inaturalist-open-data.s3.amazonaws.com/photos/59488937/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
37531379,research,https://www.inaturalist.org/observations/37531379,https://inaturalist-open-data.s3.amazonaws.com/photos/59515295/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
38328202,research,https://www.inaturalist.org/observations/38328202,https://inaturalist-open-data.s3.amazonaws.com/photos/60899616/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
39532809,research,https://www.inaturalist.org/observations/39532809,https://inaturalist-open-data.s3.amazonaws.com/photos/62729196/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40135143,research,https://www.inaturalist.org/observations/40135143,https://inaturalist-open-data.s3.amazonaws.com/photos/63749508/medium.jpg,Mallard,Anas platyrhynchos,Кряква
40135149,research,https://www.inaturalist.org/observations/40135149,https://inaturalist-open-data.s3.amazonaws.com/photos/63749541/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40135151,research,https://www.inaturalist.org/observations/40135151,https://inaturalist-open-data.s3.amazonaws.com/photos/63749553/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40135153,research,https://www.inaturalist.org/observations/40135153,https://inaturalist-open-data.s3.amazonaws.com/photos/63749559/medium.jpg,Mallard,Anas platyrhynchos,Кряква
40605731,research,https://www.inaturalist.org/observations/40605731,https://static.inaturalist.org/photos/64358874/medium.jpg,Mallard,Anas platyrhynchos,Кряква
40632331,research,https://www.inaturalist.org/observations/40632331,https://inaturalist-open-data.s3.amazonaws.com/photos/64405519/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40633395,research,https://www.inaturalist.org/observations/40633395,https://inaturalist-open-data.s3.amazonaws.com/photos/64407739/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40633401,research,https://www.inaturalist.org/observations/40633401,https://inaturalist-open-data.s3.amazonaws.com/photos/64407752/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40633402,research,https://www.inaturalist.org/observations/40633402,https://inaturalist-open-data.s3.amazonaws.com/photos/64407762/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40679917,research,https://www.inaturalist.org/observations/40679917,https://inaturalist-open-data.s3.amazonaws.com/photos/64485401/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40696496,research,https://www.inaturalist.org/observations/40696496,https://inaturalist-open-data.s3.amazonaws.com/photos/64513430/medium.jpg,Mallard,Anas platyrhynchos,Кряква
40699216,research,https://www.inaturalist.org/observations/40699216,https://inaturalist-open-data.s3.amazonaws.com/photos/64517691/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40869923,research,https://www.inaturalist.org/observations/40869923,https://inaturalist-open-data.s3.amazonaws.com/photos/64794614/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
40869924,research,https://www.inaturalist.org/observations/40869924,https://inaturalist-open-data.s3.amazonaws.com/photos/64794617/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
40869928,research,https://www.inaturalist.org/observations/40869928,https://inaturalist-open-data.s3.amazonaws.com/photos/64794653/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
40869932,research,https://www.inaturalist.org/observations/40869932,https://inaturalist-open-data.s3.amazonaws.com/photos/64794683/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
40869938,research,https://www.inaturalist.org/observations/40869938,https://inaturalist-open-data.s3.amazonaws.com/photos/64794722/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
40869941,research,https://www.inaturalist.org/observations/40869941,https://inaturalist-open-data.s3.amazonaws.com/photos/64794747/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
40901870,research,https://www.inaturalist.org/observations/40901870,https://inaturalist-open-data.s3.amazonaws.com/photos/64845968/medium.jpg,Mallard,Anas platyrhynchos,Кряква
40901875,research,https://www.inaturalist.org/observations/40901875,https://inaturalist-open-data.s3.amazonaws.com/photos/64846017/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40944645,research,https://www.inaturalist.org/observations/40944645,https://inaturalist-open-data.s3.amazonaws.com/photos/64916953/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40944649,research,https://www.inaturalist.org/observations/40944649,https://inaturalist-open-data.s3.amazonaws.com/photos/64916980/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40944653,research,https://www.inaturalist.org/observations/40944653,https://inaturalist-open-data.s3.amazonaws.com/photos/64916999/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40944654,research,https://www.inaturalist.org/observations/40944654,https://inaturalist-open-data.s3.amazonaws.com/photos/64917004/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40944668,research,https://www.inaturalist.org/observations/40944668,https://inaturalist-open-data.s3.amazonaws.com/photos/64917044/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40944670,research,https://www.inaturalist.org/observations/40944670,https://inaturalist-open-data.s3.amazonaws.com/photos/64917051/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40953008,research,https://www.inaturalist.org/observations/40953008,https://inaturalist-open-data.s3.amazonaws.com/photos/64933188/medium.jpg,Stockente,Anas platyrhynchos,Кряква
40953009,research,https://www.inaturalist.org/observations/40953009,https://inaturalist-open-data.s3.amazonaws.com/photos/64933197/medium.jpg,Кряква,Anas platyrhynchos,Кряква
40973578,research,https://www.inaturalist.org/observations/40973578,https://inaturalist-open-data.s3.amazonaws.com/photos/64968202/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41025353,research,https://www.inaturalist.org/observations/41025353,https://inaturalist-open-data.s3.amazonaws.com/photos/65056924/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
41025358,research,https://www.inaturalist.org/observations/41025358,https://inaturalist-open-data.s3.amazonaws.com/photos/65056938/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
41097096,research,https://www.inaturalist.org/observations/41097096,https://inaturalist-open-data.s3.amazonaws.com/photos/65165213/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41101601,research,https://www.inaturalist.org/observations/41101601,https://inaturalist-open-data.s3.amazonaws.com/photos/65172660/medium.jpg,Mallard,Anas platyrhynchos,Кряква
41101603,research,https://www.inaturalist.org/observations/41101603,https://inaturalist-open-data.s3.amazonaws.com/photos/65172677/medium.jpg,Mallard,Anas platyrhynchos,Кряква
41101605,research,https://www.inaturalist.org/observations/41101605,https://inaturalist-open-data.s3.amazonaws.com/photos/65172689/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41101611,research,https://www.inaturalist.org/observations/41101611,https://inaturalist-open-data.s3.amazonaws.com/photos/65172736/medium.jpg,Mallard,Anas platyrhynchos,Кряква
41217819,research,https://www.inaturalist.org/observations/41217819,https://inaturalist-open-data.s3.amazonaws.com/photos/65367825/medium.jpg,Stockente,Anas platyrhynchos,Кряква
41223833,research,https://www.inaturalist.org/observations/41223833,https://inaturalist-open-data.s3.amazonaws.com/photos/65378105/medium.jpg,Canard colvert,Anas platyrhynchos,Кряква
41223835,research,https://www.inaturalist.org/observations/41223835,https://inaturalist-open-data.s3.amazonaws.com/photos/65378176/medium.jpg,Canard colvert,Anas platyrhynchos,Кряква
41223837,research,https://www.inaturalist.org/observations/41223837,https://inaturalist-open-data.s3.amazonaws.com/photos/65378215/medium.jpg,Canard colvert,Anas platyrhynchos,Кряква
41468750,research,https://www.inaturalist.org/observations/41468750,https://inaturalist-open-data.s3.amazonaws.com/photos/65786878/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41468769,research,https://www.inaturalist.org/observations/41468769,https://inaturalist-open-data.s3.amazonaws.com/photos/65786961/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41526213,research,https://www.inaturalist.org/observations/41526213,https://inaturalist-open-data.s3.amazonaws.com/photos/65884584/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41526214,research,https://www.inaturalist.org/observations/41526214,https://inaturalist-open-data.s3.amazonaws.com/photos/65884625/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41606473,research,https://www.inaturalist.org/observations/41606473,https://inaturalist-open-data.s3.amazonaws.com/photos/66003605/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41606491,research,https://www.inaturalist.org/observations/41606491,https://inaturalist-open-data.s3.amazonaws.com/photos/66003814/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41608608,research,https://www.inaturalist.org/observations/41608608,https://inaturalist-open-data.s3.amazonaws.com/photos/66006873/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41668364,research,https://www.inaturalist.org/observations/41668364,https://inaturalist-open-data.s3.amazonaws.com/photos/66104838/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41824579,research,https://www.inaturalist.org/observations/41824579,https://inaturalist-open-data.s3.amazonaws.com/photos/66365628/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41915990,research,https://www.inaturalist.org/observations/41915990,https://inaturalist-open-data.s3.amazonaws.com/photos/66517019/medium.jpg,綠頭鴨,Anas platyrhynchos,Кряква
41916029,research,https://www.inaturalist.org/observations/41916029,https://inaturalist-open-data.s3.amazonaws.com/photos/66517033/medium.jpg,Кряква,Anas platyrhynchos,Кряква
41991853,research,https://www.inaturalist.org/observations/41991853,https://inaturalist-open-data.s3.amazonaws.com/photos/66644275/medium.jpg,Кряква,Anas platyrhynchos,Кряква
42222701,research,https://www.inaturalist.org/observations/42222701,https://inaturalist-open-data.s3.amazonaws.com/photos/67029604/medium.jpg,Кряква,Anas platyrhynchos,Кряква
42222820,research,https://www.inaturalist.org/observations/42222820,https://inaturalist-open-data.s3.amazonaws.com/photos/67029804/medium.jpg,Mallard,Anas platyrhynchos,Кряква
42223088,research,https://www.inaturalist.org/observations/42223088,https://inaturalist-open-data.s3.amazonaws.com/photos/67030179/medium.jpg,Mallard,Anas platyrhynchos,Кряква
42231277,research,https://www.inaturalist.org/observations/42231277,https://inaturalist-open-data.s3.amazonaws.com/photos/67043395/medium.jpg,Mallard,Anas platyrhynchos,Кряква
42316573,research,https://www.inaturalist.org/observations/42316573,https://inaturalist-open-data.s3.amazonaws.com/photos/67185110/medium.jpg,Кряква,Anas platyrhynchos,Кряква
42316589,research,https://www.inaturalist.org/observations/42316589,https://inaturalist-open-data.s3.amazonaws.com/photos/67185292/medium.jpg,Кряква,Anas platyrhynchos,Кряква
42316597,research,https://www.inaturalist.org/observations/42316597,https://inaturalist-open-data.s3.amazonaws.com/photos/67185319/medium.jpg,Кряква,Anas platyrhynchos,Кряква
42316601,research,https://www.inaturalist.org/observations/42316601,https://inaturalist-open-data.s3.amazonaws.com/photos/67185368/medium.jpg,Кряква,Anas platyrhynchos,Кряква
42316610,research,https://www.inaturalist.org/observations/42316610,https://inaturalist-open-data.s3.amazonaws.com/photos/67185473/medium.jpg,Germano reale,Anas platyrhynchos,Кряква
42545969,research,https://www.inaturalist.org/observations/42545969,https://inaturalist-open-data.s3.amazonaws.com/photos/67559052/medium.jpg,Кряква,Anas platyrhynchos,Кряква
42937907,research,https://www.inaturalist.org/observations/42937907,https://static.inaturalist.org/photos/68181236/medium.jpg,Mallard,Anas platyrhynchos,Кряква
42982943,research,https://www.inaturalist.org/observations/42982943,https://inaturalist-open-data.s3.amazonaws.com/photos/68250865/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
44115387,research,https://www.inaturalist.org/observations/44115387,https://inaturalist-open-data.s3.amazonaws.com/photos/69946693/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
46458123,research,https://www.inaturalist.org/observations/46458123,https://inaturalist-open-data.s3.amazonaws.com/photos/73687552/medium.jpeg,Germano reale,Anas platyrhynchos,Кряква
47018537,research,https://www.inaturalist.org/observations/47018537,https://static.inaturalist.org/photos/74564001/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
47131057,research,https://www.inaturalist.org/observations/47131057,https://inaturalist-open-data.s3.amazonaws.com/photos/74743892/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
47131061,research,https://www.inaturalist.org/observations/47131061,https://inaturalist-open-data.s3.amazonaws.com/photos/74744165/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
50379509,research,https://www.inaturalist.org/observations/50379509,https://static.inaturalist.org/photos/79998791/medium.jpg,Кряква,Anas platyrhynchos,Кряква
50791572,research,https://www.inaturalist.org/observations/50791572,https://inaturalist-open-data.s3.amazonaws.com/photos/80673924/medium.jpg,Mallard,Anas platyrhynchos,Кряква
50791605,research,https://www.inaturalist.org/observations/50791605,https://inaturalist-open-data.s3.amazonaws.com/photos/80674087/medium.jpg,Stockente,Anas platyrhynchos,Кряква
50791615,research,https://www.inaturalist.org/observations/50791615,https://inaturalist-open-data.s3.amazonaws.com/photos/80674184/medium.jpg,Mallard,Anas platyrhynchos,Кряква
55896164,research,https://www.inaturalist.org/observations/55896164,https://static.inaturalist.org/photos/89035021/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
55896320,research,https://www.inaturalist.org/observations/55896320,https://static.inaturalist.org/photos/89035376/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
56607379,research,https://www.inaturalist.org/observations/56607379,https://inaturalist-open-data.s3.amazonaws.com/photos/90222222/medium.jpg,Mallard,Anas platyrhynchos,Кряква
56607382,research,https://www.inaturalist.org/observations/56607382,https://inaturalist-open-data.s3.amazonaws.com/photos/90222230/medium.jpg,Mallard,Anas platyrhynchos,Кряква
56921708,research,https://www.inaturalist.org/observations/56921708,https://static.inaturalist.org/photos/90748543/medium.jpeg,Canard colvert,Anas platyrhynchos,Кряква
56921915,research,https://www.inaturalist.org/observations/56921915,https://static.inaturalist.org/photos/90748931/medium.jpeg,Canard colvert,Anas platyrhynchos,Кряква
59036552,research,https://www.inaturalist.org/observations/59036552,https://inaturalist-open-data.s3.amazonaws.com/photos/94298539/medium.jpg,Кряква,Anas platyrhynchos,Кряква
60707058,research,https://www.inaturalist.org/observations/60707058,https://static.inaturalist.org/photos/97091794/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
60707387,research,https://www.inaturalist.org/observations/60707387,https://static.inaturalist.org/photos/97092222/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
60707845,research,https://www.inaturalist.org/observations/60707845,https://static.inaturalist.org/photos/97092834/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
60708488,research,https://www.inaturalist.org/observations/60708488,https://static.inaturalist.org/photos/97094081/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
60709651,research,https://www.inaturalist.org/observations/60709651,https://static.inaturalist.org/photos/97095768/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
60709720,research,https://www.inaturalist.org/observations/60709720,https://static.inaturalist.org/photos/97095880/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
60709737,research,https://www.inaturalist.org/observations/60709737,https://static.inaturalist.org/photos/97095910/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
60710053,research,https://www.inaturalist.org/observations/60710053,https://static.inaturalist.org/photos/97096116/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
60710657,research,https://www.inaturalist.org/observations/60710657,https://static.inaturalist.org/photos/97096883/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
60710704,research,https://www.inaturalist.org/observations/60710704,https://static.inaturalist.org/photos/97096976/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
60711760,research,https://www.inaturalist.org/observations/60711760,https://static.inaturalist.org/photos/97098558/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
60711852,research,https://www.inaturalist.org/observations/60711852,https://static.inaturalist.org/photos/97098706/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
60711953,research,https://www.inaturalist.org/observations/60711953,https://static.inaturalist.org/photos/97098850/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
60714704,research,https://www.inaturalist.org/observations/60714704,https://static.inaturalist.org/photos/97103137/medium.jpeg,Lavanco,Anas platyrhynchos,Кряква
60714789,research,https://www.inaturalist.org/observations/60714789,https://static.inaturalist.org/photos/97103279/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
60715160,research,https://www.inaturalist.org/observations/60715160,https://static.inaturalist.org/photos/97103860/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
60962097,research,https://www.inaturalist.org/observations/60962097,https://inaturalist-open-data.s3.amazonaws.com/photos/97509168/medium.jpg,Mallard,Anas platyrhynchos,Кряква
61332858,research,https://www.inaturalist.org/observations/61332858,https://static.inaturalist.org/photos/98133062/medium.jpeg,Sinisorsa,Anas platyrhynchos,Кряква
61332861,research,https://www.inaturalist.org/observations/61332861,https://static.inaturalist.org/photos/98133075/medium.jpeg,Sinisorsa,Anas platyrhynchos,Кряква
62782247,research,https://www.inaturalist.org/observations/62782247,https://inaturalist-open-data.s3.amazonaws.com/photos/100652108/medium.jpg,Stockente,Anas platyrhynchos,Кряква
62782252,research,https://www.inaturalist.org/observations/62782252,https://inaturalist-open-data.s3.amazonaws.com/photos/100652150/medium.jpg,Stockente,Anas platyrhynchos,Кряква
64606155,research,https://www.inaturalist.org/observations/64606155,https://inaturalist-open-data.s3.amazonaws.com/photos/103889538/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
64610341,research,https://www.inaturalist.org/observations/64610341,https://inaturalist-open-data.s3.amazonaws.com/photos/103895772/medium.jpg,Mallard,Anas platyrhynchos,Кряква
64610344,research,https://www.inaturalist.org/observations/64610344,https://inaturalist-open-data.s3.amazonaws.com/photos/103896069/medium.jpg,Mallard,Anas platyrhynchos,Кряква
65287139,research,https://www.inaturalist.org/observations/65287139,https://inaturalist-open-data.s3.amazonaws.com/photos/105052675/medium.jpg,Кряква,Anas platyrhynchos,Кряква
65292355,research,https://www.inaturalist.org/observations/65292355,https://inaturalist-open-data.s3.amazonaws.com/photos/105061509/medium.jpg,Mallard,Anas platyrhynchos,Кряква
65292912,research,https://www.inaturalist.org/observations/65292912,https://inaturalist-open-data.s3.amazonaws.com/photos/105063386/medium.jpg,Mallard,Anas platyrhynchos,Кряква
65585531,research,https://www.inaturalist.org/observations/65585531,https://inaturalist-open-data.s3.amazonaws.com/photos/105587482/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
65597837,research,https://www.inaturalist.org/observations/65597837,https://inaturalist-open-data.s3.amazonaws.com/photos/105609372/medium.jpg,Mallard,Anas platyrhynchos,Кряква
65805366,research,https://www.inaturalist.org/observations/65805366,https://inaturalist-open-data.s3.amazonaws.com/photos/105978400/medium.jpeg,Canard colvert,Anas platyrhynchos,Кряква
65841726,research,https://www.inaturalist.org/observations/65841726,https://inaturalist-open-data.s3.amazonaws.com/photos/106042184/medium.jpg,Кряква,Anas platyrhynchos,Кряква
66040667,research,https://www.inaturalist.org/observations/66040667,https://static.inaturalist.org/photos/106380300/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
66040684,research,https://www.inaturalist.org/observations/66040684,https://static.inaturalist.org/photos/106380381/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
66040710,research,https://www.inaturalist.org/observations/66040710,https://static.inaturalist.org/photos/106380425/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
66106475,research,https://www.inaturalist.org/observations/66106475,https://inaturalist-open-data.s3.amazonaws.com/photos/106496257/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
66108106,research,https://www.inaturalist.org/observations/66108106,https://inaturalist-open-data.s3.amazonaws.com/photos/106495900/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
66108114,research,https://www.inaturalist.org/observations/66108114,https://inaturalist-open-data.s3.amazonaws.com/photos/106495951/medium.jpeg,Stockente,Anas platyrhynchos,Кряква
66192833,research,https://www.inaturalist.org/observations/66192833,https://inaturalist-open-data.s3.amazonaws.com/photos/106658347/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
66193286,research,https://www.inaturalist.org/observations/66193286,https://inaturalist-open-data.s3.amazonaws.com/photos/106659051/medium.jpeg,Кряква,Anas platyrhynchos,Кряква
66247263,research,https://www.inaturalist.org/observations/66247263,https://inaturalist-open-data.s3.amazonaws.com/photos/106750542/medium.jpg,Кряква,Anas platyrhynchos,Кряква
66619384,research,https://www.inaturalist.org/observations/66619384,https://inaturalist-open-data.s3.amazonaws.com/photos/107435410/medium.jpeg,Mallard,Anas platyrhynchos,Кряква
