id,quality_grade,url,image_url,species_guess,scientific_name,common_name
69925156,research,https://www.inaturalist.org/observations/69925156,https://inaturalist-open-data.s3.amazonaws.com/photos/113577650/medium.jpeg,Goéland argenté,Larus argentatus,Серебристая чайка
69925491,research,https://www.inaturalist.org/observations/69925491,https://inaturalist-open-data.s3.amazonaws.com/photos/113578381/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
69925492,research,https://www.inaturalist.org/observations/69925492,https://inaturalist-open-data.s3.amazonaws.com/photos/113578387/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
69925493,research,https://www.inaturalist.org/observations/69925493,https://inaturalist-open-data.s3.amazonaws.com/photos/113578404/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
70321408,research,https://www.inaturalist.org/observations/70321408,https://inaturalist-open-data.s3.amazonaws.com/photos/114294625/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
70339383,research,https://www.inaturalist.org/observations/70339383,https://inaturalist-open-data.s3.amazonaws.com/photos/114326124/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
70599164,research,https://www.inaturalist.org/observations/70599164,https://static.inaturalist.org/photos/114803412/medium.jpeg,Herring Gull,Larus argentatus,Серебристая чайка
70660755,research,https://www.inaturalist.org/observations/70660755,https://inaturalist-open-data.s3.amazonaws.com/photos/114913338/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
71492589,research,https://www.inaturalist.org/observations/71492589,https://inaturalist-open-data.s3.amazonaws.com/photos/116407224/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
71943058,research,https://www.inaturalist.org/observations/71943058,https://static.inaturalist.org/photos/117212499/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
72432350,research,https://www.inaturalist.org/observations/72432350,https://static.inaturalist.org/photos/118094241/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
73199371,research,https://www.inaturalist.org/observations/73199371,https://inaturalist-open-data.s3.amazonaws.com/photos/119479162/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
73281945,research,https://www.inaturalist.org/observations/73281945,https://inaturalist-open-data.s3.amazonaws.com/photos/119615647/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
73634406,research,https://www.inaturalist.org/observations/73634406,https://inaturalist-open-data.s3.amazonaws.com/photos/120239113/medium.jpeg,Herring Gull,Larus argentatus,Серебристая чайка
74813770,research,https://www.inaturalist.org/observations/74813770,https://inaturalist-open-data.s3.amazonaws.com/photos/122323838/medium.jpeg,Gabbiano reale nordico,Larus argentatus,Серебристая чайка
75749371,research,https://www.inaturalist.org/observations/75749371,https://static.inaturalist.org/photos/123962246/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
77097275,research,https://www.inaturalist.org/observations/77097275,https://inaturalist-open-data.s3.amazonaws.com/photos/126069898/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
77097288,research,https://www.inaturalist.org/observations/77097288,https://inaturalist-open-data.s3.amazonaws.com/photos/126077664/medium.jpg,Silbermöwe,Larus argentatus,Серебристая чайка
77239782,research,https://www.inaturalist.org/observations/77239782,https://static.inaturalist.org/photos/126309839/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
78715352,research,https://www.inaturalist.org/observations/78715352,https://inaturalist-open-data.s3.amazonaws.com/photos/128853981/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
79921532,research,https://www.inaturalist.org/observations/79921532,https://static.inaturalist.org/photos/130944400/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
80338161,research,https://www.inaturalist.org/observations/80338161,https://inaturalist-open-data.s3.amazonaws.com/photos/131665747/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
81541395,research,https://www.inaturalist.org/observations/81541395,https://static.inaturalist.org/photos/133760358/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
82165773,research,https://www.inaturalist.org/observations/82165773,https://inaturalist-open-data.s3.amazonaws.com/photos/134833727/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
82431398,research,https://www.inaturalist.org/observations/82431398,https://inaturalist-open-data.s3.amazonaws.com/photos/135289003/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
83293968,research,https://www.inaturalist.org/observations/83293968,https://static.inaturalist.org/photos/136784979/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
84268700,research,https://www.inaturalist.org/observations/84268700,https://static.inaturalist.org/photos/138485821/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
84354317,research,https://www.inaturalist.org/observations/84354317,https://static.inaturalist.org/photos/138631747/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
84600749,research,https://www.inaturalist.org/observations/84600749,https://inaturalist-open-data.s3.amazonaws.com/photos/139061945/medium.jpg,Herring Gull,Larus argentatus,Серебристая чайка
85014475,research,https://www.inaturalist.org/observations/85014475,https://inaturalist-open-data.s3.amazonaws.com/photos/139804143/medium.png,Серебристая чайка,Larus argentatus,Серебристая чайка
85187058,research,https://www.inaturalist.org/observations/85187058,https://inaturalist-open-data.s3.amazonaws.com/photos/140123593/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
85676582,research,https://www.inaturalist.org/observations/85676582,https://inaturalist-open-data.s3.amazonaws.com/photos/141004137/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
87098902,research,https://www.inaturalist.org/observations/87098902,https://static.inaturalist.org/photos/143578629/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
87187703,research,https://www.inaturalist.org/observations/87187703,https://inaturalist-open-data.s3.amazonaws.com/photos/143704471/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
88526676,research,https://www.inaturalist.org/observations/88526676,https://inaturalist-open-data.s3.amazonaws.com/photos/146073221/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
90519787,research,https://www.inaturalist.org/observations/90519787,https://inaturalist-open-data.s3.amazonaws.com/photos/149618029/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
91048282,research,https://www.inaturalist.org/observations/91048282,https://inaturalist-open-data.s3.amazonaws.com/photos/150543753/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
91627476,research,https://www.inaturalist.org/observations/91627476,https://static.inaturalist.org/photos/151595929/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
92490656,research,https://www.inaturalist.org/observations/92490656,https://inaturalist-open-data.s3.amazonaws.com/photos/153148179/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
92556794,needs_id,https://www.inaturalist.org/observations/92556794,https://inaturalist-open-data.s3.amazonaws.com/photos/153440791/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
92935769,needs_id,https://www.inaturalist.org/observations/92935769,https://inaturalist-open-data.s3.amazonaws.com/photos/153953538/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
92939552,research,https://www.inaturalist.org/observations/92939552,https://inaturalist-open-data.s3.amazonaws.com/photos/153960258/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
92944585,research,https://www.inaturalist.org/observations/92944585,https://inaturalist-open-data.s3.amazonaws.com/photos/153969573/medium.jpeg,Herring Gull,Larus argentatus,Серебристая чайка
94430534,research,https://www.inaturalist.org/observations/94430534,https://inaturalist-open-data.s3.amazonaws.com/photos/156644496/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
94555251,research,https://www.inaturalist.org/observations/94555251,https://inaturalist-open-data.s3.amazonaws.com/photos/156867416/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
95648493,research,https://www.inaturalist.org/observations/95648493,https://inaturalist-open-data.s3.amazonaws.com/photos/158812445/medium.jpg,Herring Gull,Larus argentatus,Серебристая чайка
96142110,research,https://www.inaturalist.org/observations/96142110,https://static.inaturalist.org/photos/159682423/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
96670284,research,https://www.inaturalist.org/observations/96670284,https://inaturalist-open-data.s3.amazonaws.com/photos/160634542/medium.jpeg,Herring Gull,Larus argentatus,Серебристая чайка
96995158,research,https://www.inaturalist.org/observations/96995158,https://inaturalist-open-data.s3.amazonaws.com/photos/161221360/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
97667431,research,https://www.inaturalist.org/observations/97667431,https://inaturalist-open-data.s3.amazonaws.com/photos/162466947/medium.jpeg,Серебристая чайка,Larus argentatus,Серебристая чайка
97865235,research,https://www.inaturalist.org/observations/97865235,https://inaturalist-open-data.s3.amazonaws.com/photos/162830880/medium.jpg,Серебристая чайка,Larus argentatus,Серебристая чайка
98470144,needs_id,https://www.inaturalist.org/observations/98470144,https://static.inaturalist.org/photos/163954294/medium.jpg,Silbermöwe,Larus argentatus,Серебристая чайка
